시도명,시군구명,시군구코드,기준년도,전국침엽수면적,전국활엽수면적,전국혼효림면적,전국침엽수온실가스흡수량,전국활엽수온실가스흡수량,전국혼효림온실가스흡수량,합계자연녹지온실가스흡수량,전국공원녹지면적,전국완충녹지면적,전국경관녹지면적,전국연결녹지면적,전국공원녹지온실가스흡수량,전국완충녹지온실가스흡수량,전국경관녹지온실가스흡수량,전국연결녹지온실가스흡수량,전국합계인공녹지온실가스흡수량,전국합계온실가스흡수량
경상북도,안동시,47170,2018,15544,6987,10419,114585.19,78790.07,107320.04,300695.3,523.3,356156,714859,14126,4186.4,284.9248,571.8872,11.3008,5054.51,305749.81
경상북도,구미시,47190,2018,19357,8503,11861,142693.35,95885.5,122173.24,360752.09,1648.6,1936233,1590957,55164,13188.8,1548.99,1272.77,44.1312,16054.68,376806.77
경상북도,영주시,47210,2018,26344,16257,17739,194199.19,183324.77,182719.09,560243.05,169.1,498623,188665,0,1352.8,398.8984,150.932,0,1902.63,562145.68
경상북도,상주시,47250,2018,30143,28649,22180,222204.15,323065.22,228463.24,773732.61,239.5,411552,0,0,1916,329.2416,0,0,2245.24,775977.85
경상북도,문경시,47280,2018,21227,26021,19967,156478.37,293430.14,205668.42,655576.93,110.3,335924,15782,0,882.4,268.7392,12.6256,0,1163.76,656740.7
경상북도,경산시,47290,2018,9178,5835,7856,67657.16,65799.35,80920.07,214376.58,429.6,1536087,43530,0,3436.8,1228.87,34.824,0,4700.49,219077.07
경상북도,군위군,47720,2018,19953,10926,13959,147086.87,123208.86,143783.52,414079.24,85.3,83236,21494,0,682.4,66.5888,17.1952,0,766.184,414845.43
경상북도,의성군,47730,2018,37213,15943,25001,274321.83,179783.9,257520.72,711626.45,170.4,208826,0,0,1363.2,167.0608,0,0,1530.26,713156.71
경상북도,청송군,47750,2018,26306,18880,20608,193919.06,212903.47,212270.99,619093.52,44.7,48190,145287,0,357.6,38.552,116.2296,0,512.3816,619605.9
경상북도,영양군,47760,2018,30622,14885,19545,225735.18,167853.18,201321.64,594910,64.1,37175,972,0,512.8,29.74,0.7776,0,543.3176,595453.32
경상북도,영덕군,47770,2018,24430,14534,19640,180089.82,163895.07,202300.18,546285.07,194.6,114184,40645,0,1556.8,91.3472,32.516,0,1680.66,547965.74
경상북도,청도군,47820,2018,22398,13292,14225,165110.59,149889.45,146523.43,461523.47,82,190973,37930,0,656,152.7784,30.344,0,839.1224,462362.59
경상북도,고령군,47830,2018,12604,3651,7465,92912.49,41171.11,76892.61,210976.21,48.6,273205,256676,1336,388.8,218.564,205.3408,1.0688,813.7736,211789.98
경상북도,성주군,47840,2018,13845,11749,13822,102060.73,132489.56,142372.36,376922.64,74.6,148419,11450,0,596.8,118.7352,9.16,0,724.6952,377647.34
경상북도,칠곡군,47850,2018,9619,8872,9260,70908.06,100046.59,95381.86,266336.51,421.6,512921,54774,0,3372.8,410.3368,43.8192,0,3826.96,270163.46
경상북도,예천군,47900,2018,12791,11217,9980,94290.99,126490.37,102798.16,323579.52,99.2,169996,277880,0,793.6,135.9968,222.304,0,1151.9,324731.42
경상북도,봉화군,47920,2018,52134,19447,24897,384314.47,219297.34,256449.47,860061.28,68.2,257179,140999,0,545.6,205.7432,112.7992,0,864.1424,860925.42
경상북도,울진군,47930,2018,48183,11649,23178,355189.02,131361.89,238743.06,725293.96,123.7,323267,117247,0,989.6,258.6136,93.7976,0,1342.01,726635.97
경상북도,울릉군,47940,2018,620,3467,722,4570.43,39096.2,7436.9,51103.54,20.8,1198,256506,0,166.4,0.9584,205.2048,0,372.5632,51476.1
경상남도,창원시,48120,2018,19366,8136,13040,142759.7,91746.96,134317.43,368824.09,2.34,3005973,2370162,87296,18.72,2404.78,1896.13,69.8368,4389.46,373213.55
경상남도,진주시,48170,2018,19771,9900,11041,145745.22,111639,113726.9,371111.12,1.08,1343320,340464,53814,8.64,1074.66,272.3712,43.0512,1398.72,372509.84
경상남도,통영시,48220,2018,9963,1150,3882,73443.92,12968.17,39986.22,126398.3,0.49,484666,469037,0,3.92,387.7328,375.2296,0,766.8824,127165.18
경상남도,사천시,48240,2018,11136,4528,5615,82090.88,51060.75,57836.84,190988.47,0.28,718804,136303,55582,2.24,575.0432,109.0424,44.4656,730.7912,191719.26
경상남도,김해시,48250,2018,9824,5780,7527,72419.25,65179.13,77531.24,215129.62,1.28,2358578,226061,82974,10.24,1886.86,180.8488,66.3792,2144.33,217273.95
경상남도,밀양시,48270,2018,23605,12490,13899,174008.19,140845.57,143165.49,458019.25,0.19,653743,240050,0,1.52,522.9944,192.04,0,716.5544,458735.8
경상남도,거제시,48310,2018,14029,5011,8563,103417.11,56507.38,88202.47,248126.96,0.81,445583,93338,0,6.48,356.4664,74.6704,0,437.6168,248564.57
경상남도,양산시,48330,2018,9192,19531,5071,67760.36,220244.58,52233.41,340238.35,0.59,2452506,378472,0,4.72,1962,302.7776,0,2269.5,342507.85
경상남도,의령군,48720,2018,16607,6693,8955,122421.27,75474.73,92240.23,290136.23,0.18,138540,31795,0,1.44,110.832,25.436,0,137.708,290273.94
경상남도,함안군,48730,2018,11011,3966,5903,81169.42,44723.26,60803.36,186696.04,0.14,172194,5564,0,1.12,137.7552,4.4512,0,143.3264,186839.37
경상남도,창녕군,48740,2018,18543,2891,6944,136692.82,32600.84,71526.09,240819.75,0.33,97126,0,0,2.64,77.7008,0,0,80.3408,240900.09
경상남도,고성군,48820,2018,17733,5222,9694,130721.77,58886.75,99852.24,289460.76,0.13,621828,304561,3893,1.04,497.4624,243.6488,3.1144,745.2656,290206.02
경상남도,남해군,48840,2018,10007,4838,7517,73768.27,54556.51,77428.23,205753.01,0.11,5509,2459,0,0.88,4.4072,1.9672,0,7.2544,205760.27
경상남도,하동군,48850,2018,16541,19460,10290,121934.74,219443.93,105991.29,447369.96,0.12,325209,172973,0,0.96,260.1672,138.3784,0,399.5056,447769.46
경상남도,산청군,48860,2018,22646,23959,12743,166938.76,270177.66,131258.21,568374.63,0.05,56047,2343,0,0.4,44.8376,1.8744,0,47.112,568421.74
경상남도,함양군,48870,2018,20614,20234,13482,151959.54,228172.07,138870.22,519001.83,0.11,272545,122153,0,0.88,218.036,97.7224,0,316.6384,519318.47
경상남도,거창군,48880,2018,27532,12909,19385,202956.73,145570.49,199673.58,548200.79,0.08,275731,0,0,0.64,220.5848,0,0,221.2248,548422.02
경상남도,합천군,48890,2018,35633,12910,21224,262674.6,145581.77,218616.04,626872.41,0.03,3934,22806,0,0.24,3.1472,18.2448,0,21.632,626894.04
제주특별자치도,제주시,50110,2018,12434,17053,3911,91659.3,192301,40284.93,324245.23,709.5,271,142,0,5676,0.2168,0.1136,0,5676.33,329921.56
제주특별자치도,서귀포시,50130,2018,9194,13546,8690,67775.1,152753.73,89510.62,310039.45,281.6,137,15,16,2252.8,0.1096,0.012,0.0128,2252.93,312292.39
서울특별시,종로구,11110,2019,186,225,269,1371.13,2537.25,2770.81,6679.19,643.3,30240,14521,11624,5146.4,24.192,11.6168,9.2992,5191.51,11870.7
서울특별시,중구,11140,2019,9,95,20,66.345,1071.28,206.0083333,1343.64,308.27,24535,21776,1168,2466.16,19.628,17.4208,0.9344,2504.14,3847.78
서울특별시,용산구,11170,2019,50,56,73,368.5833333,631.4933333,751.9304167,1752.01,76.31,33940,14209,29614,610.48,27.152,11.3672,23.6912,672.6904,2424.7
서울특별시,성동구,11200,2019,0,16,2,0,180.4266667,20.60083333,201.0275,125.71,31854,3637,4037,1005.68,25.4832,2.9096,3.2296,1037.3,1238.33
서울특별시,광진구,11215,2019,116,50,39,855.1133333,563.8333333,401.71625,1820.66,291.64,18861,2042,0,2333.12,15.0888,1.6336,0,2349.84,4170.51
서울특별시,동대문구,11230,2019,17,72,27,125.3183333,811.92,278.11125,1215.35,103.3,31774,17133,17416,826.4,25.4192,13.7064,13.9328,879.4584,2094.81
서울특별시,중랑구,11260,2019,155,277,81,1142.61,3123.64,834.33375,5100.58,502.26,112292,16343,0,4018.08,89.8336,13.0744,0,4120.99,9221.57
서울특별시,성북구,11290,2019,181,299,310,1334.27,3371.72,3193.13,7899.12,440.7,42311,54720,60735,3525.6,33.8488,43.776,48.588,3651.81,11550.94
서울특별시,강북구,11305,2019,115,450,461,847.7416667,5074.5,4748.49,10670.73,228.74,11050,10267,0,1829.92,8.84,8.2136,0,1846.97,12517.71
서울특별시,도봉구,11320,2019,65,558,261,479.1583333,6292.38,2688.41,9459.95,116.35,20015,8089,0,930.8,16.012,6.4712,0,953.2832,10413.23
서울특별시,노원구,11350,2019,370,576,346,2727.52,6495.36,3563.94,12786.82,1384.81,111492,18483,59768,11078.48,89.1936,14.7864,47.8144,11230.27,24017.1
서울특별시,은평구,11380,2019,331,550,294,2440.02,6202.17,3028.32,11670.51,622.34,40874,10424,58814,4978.72,32.6992,8.3392,47.0512,5066.81,16737.32
서울특별시,서대문구,11410,2019,122,272,89,899.3433333,3067.25,916.7370833,4883.33,490.48,64052,53397,17129,3923.84,51.2416,42.7176,13.7032,4031.5,8914.84
서울특별시,마포구,11440,2019,16,59,9,117.9466667,665.3233333,92.70375,875.97375,312.69,237719,60897,2811,2501.52,190.1752,48.7176,2.2488,2742.66,3618.64
서울특별시,양천구,11470,2019,60,151,70,442.3,1702.78,721.0291667,2866.11,248.95,155040,6864,3565,1991.6,124.032,5.4912,2.852,2123.98,4990.08
서울특별시,강서구,11500,2019,77,212,91,567.6183333,2390.65,937.3379167,3895.61,328.59,134520,12800,179696,2628.72,107.616,10.24,143.7568,2890.33,6785.94
서울특별시,구로구,11530,2019,33,279,43,243.265,3146.19,442.9179167,3832.37,301.44,44852,39953,0,2411.52,35.8816,31.9624,0,2479.36,6311.74
서울특별시,금천구,11545,2019,33,223,66,243.265,2514.7,679.8275,3437.79,204.22,42120,126,0,1633.76,33.696,0.1008,0,1667.56,5105.35
서울특별시,영등포구,11560,2019,0,4,0,0,45.10666667,0,45.10666667,70.56,26387,1752,7080,564.48,21.1096,1.4016,5.664,592.6552,637.7618667
서울특별시,동작구,11590,2019,21,127,37,154.805,1432.14,381.1154167,1968.06,439.02,14656,19490,3011,3512.16,11.7248,15.592,2.4088,3541.89,5509.94
서울특별시,관악구,11620,2019,526,690,513,3877.5,7780.9,5284.11,16942.51,1097.04,0,7316,0,8776.32,0,5.8528,0,8782.17,25724.68
서울특별시,서초구,11650,2019,113,1185,294,832.9983333,13362.85,3028.32,17224.17,1527.42,716980,110829,39947,12219.36,573.584,88.6632,31.9576,12913.56,30137.74
서울특별시,강남구,11680,2019,108,437,147,796.14,4927.9,1514.16,7238.2,530.47,216470,106341,83100,4243.76,173.176,85.0728,66.48,4568.49,11806.69
서울특별시,송파구,11710,2019,15,102,12,110.575,1150.22,123.605,1384.4,203.76,182923,46475,54773,1630.08,146.3384,37.18,43.8184,1857.42,3241.82
서울특별시,강동구,11740,2019,24,123,18,176.92,1387.03,185.4075,1749.36,282.75,91765,16172,21028,2262,73.412,12.9376,16.8224,2365.17,4114.53
부산광역시,중구,26110,2019,5,4,4,36.85833333,45.10666667,41.20166667,123.1666667,509.54,0,0,0,4076.32,0,0,0,4076.32,4199.49
부산광역시,서구,26140,2019,276,151,233,2034.58,1702.78,2400,6137.35,93.76,0,44061,0,750.08,0,35.2488,0,785.3288,6922.68
부산광역시,동구,26170,2019,171,15,88,1260.56,169.15,906.4366667,2336.14,6.61,154704,2390,0,52.88,123.7632,1.912,0,178.5552,2514.7
부산광역시,영도구,26200,2019,258,20,121,1901.89,225.5333333,1246.35,3373.77,84.83,293239,16751,38783,678.64,234.5912,13.4008,31.0264,957.6584,4331.43
부산광역시,부산진구,26230,2019,469,147,350,3457.31,1657.67,3605.15,8720.13,469.48,458922,10456,0,3755.84,367.1376,8.3648,0,4131.34,12851.47
부산광역시,동래구,26260,2019,305,14,131,2248.36,157.8733333,1349.35,3755.59,224.63,61373,15982,0,1797.04,49.0984,12.7856,0,1858.92,5614.51
부산광역시,남구,26290,2019,494,136,215,3641.6,1533.63,2214.59,7389.82,243.15,54058,70337,0,1945.2,43.2464,56.2696,0,2044.72,9434.54
부산광역시,북구,26320,2019,930,398,948,6855.65,4488.11,9764.8,21108.56,85.78,641416,102551,0,686.24,513.1328,82.0408,0,1281.41,22389.97
부산광역시,해운대구,26350,2019,1993,110,757,14691.73,1240.43,7797.42,23729.58,265.26,341600,136217,0,2122.08,273.28,108.9736,0,2504.33,26233.91
부산광역시,사하구,26380,2019,549,293,428,4047.05,3304.06,4408.58,11759.69,45.22,434391,45200,0,361.76,347.5128,36.16,0,745.4328,12505.12
부산광역시,금정구,26410,2019,1986,583,1326,14640.13,6574.3,13658.35,34872.78,345.05,371288,20938,9334,2760.4,297.0304,16.7504,7.4672,3081.65,37954.43
부산광역시,강서구,26440,2019,1858,860,1452,13696.56,9697.93,14956.21,38350.7,1282.8,1863001,1232508,812295,10262.4,1490.4,986.0064,649.836,13388.64,51739.34
부산광역시,연제구,26470,2019,119,89,84,877.2283333,1003.62,865.235,2746.09,8.56,1913,2495,0,68.48,1.5304,1.996,0,72.0064,2818.09
부산광역시,수영구,26500,2019,111,41,88,818.255,462.3433333,906.4366667,2187.04,15.91,31114,24987,0,127.28,24.8912,19.9896,0,172.1608,2359.2
부산광역시,사상구,26530,2019,530,258,409,3906.98,2909.38,4212.87,11029.23,71.56,126370,11209,0,572.48,101.096,8.9672,0,682.5432,11711.78
부산광역시,기장군,26710,2019,6151,3474,4219,45343.12,39175.14,43457.46,127975.72,941.81,1286653,616936,0,7534.48,1029.32,493.5488,0,9057.35,137033.07
대구광역시,중구,27110,2019,0,0,0,0,0,0,0,25.7,0,0,0,205.6,0,0,0,205.6,205.6
대구광역시,동구,27140,2019,5229,1897,4197,38546.45,21391.84,43230.85,103169.13,233,712353,470331,0,1864,569.8824,376.2648,0,2810.15,105979.28
대구광역시,서구,27170,2019,32,110,57,235.8933333,1240.43,587.12375,2063.45,56.9,0,0,0,455.2,0,0,0,455.2,2518.65
대구광역시,남구,27200,2019,295,146,236,2174.64,1646.39,2430.9,6251.93,368.6,0,0,0,2948.8,0,0,0,2948.8,9200.73
대구광역시,북구,27230,2019,2482,841,1265,18296.48,9483.68,13030.03,40810.18,177.9,863713,294883,12509,1423.2,690.9704,235.9064,10.0072,2360.08,43170.26
대구광역시,수성구,27260,2019,1306,1104,1341,9627.4,12449.44,13812.86,35889.7,597.6,231516,29253,0,4780.8,185.2128,23.4024,0,4989.42,40879.11
대구광역시,달서구,27290,2019,881,561,668,6494.44,6326.21,6880.68,19701.33,0,393614,23527,94593,0,314.8912,18.8216,75.6744,409.3872,20110.71
대구광역시,달성군,27710,2019,11375,5784,8538,83852.71,65224.24,87944.96,237021.91,616.7,4105662,107533,116738,4933.6,3284.53,86.0264,93.3904,8397.55,245419.45
인천광역시,미추홀구,28177,2019,48,144,30,353.84,1623.84,309.0125,2286.69,168.3,481000,9000,25000,1346.4,384.8,7.2,20,1758.4,4045.09
인천광역시,중구,28110,2019,1085,733,872,7998.26,8265.8,8981.96,25246.02,248,685000,228000,92000,1984,548,182.4,73.6,2788,28034.02
인천광역시,동구,28140,2019,4,1,1,29.48666667,11.27666667,10.30041667,51.06375,25.9,152000,10000,0,207.2,121.6,8,0,336.8,387.86375
인천광역시,연수구,28185,2019,84,171,77,619.22,1928.31,793.1320833,3340.66,240,687000,95000,45000,1920,549.6,76,36,2581.6,5922.26
인천광역시,남동구,28200,2019,346,558,387,2550.6,6292.38,3986.26,12829.24,770.6,485000,338000,7000,6164.8,388,270.4,5.6,6828.8,19658.04
인천광역시,부평구,28237,2019,171,350,259,1260.56,3946.83,2667.81,7875.2,393.7,224000,48000,0,3149.6,179.2,38.4,0,3367.2,11242.4
인천광역시,계양구,28245,2019,197,547,310,1452.22,6168.34,3193.13,10813.68,150.4,111000,83000,0,1203.2,88.8,66.4,0,1358.4,12172.08
인천광역시,서구,28260,2019,250,1873,657,1842.92,21121.2,6767.37,29731.49,649.2,1766000,727000,49000,5193.6,1412.8,581.6,39.2,7227.2,36958.69
인천광역시,강화군,28710,2019,3480,7805,4344,25653.4,88014.38,44745.01,158412.79,65.4,21000,13000,0,523.2,16.8,10.4,0,550.4,158963.19
인천광역시,옹진군,28720,2019,5087,2781,3286,37499.67,31360.41,33847.17,102707.25,0,0,0,0,0,0,0,0,0,102707.25
광주광역시,동구,29110,2019,1025,1300,1042,7555.96,14659.67,10733.03,32948.66,33.8,24440,28328,13624,270.4,19.552,22.6624,10.8992,323.5136,33272.17
광주광역시,서구,29140,2019,374,130,279,2757,1465.97,2873.82,7096.79,489.4,130183,150361,18535,3915.2,104.1464,120.2888,14.828,4154.46,11251.25
광주광역시,남구,29155,2019,778,304,713,5735.16,3428.11,7344.2,16507.46,215.6,244609,87098,0,1724.8,195.6872,69.6784,0,1990.17,18497.63
광주광역시,북구,29170,2019,2191,1279,1872,16151.32,14422.86,19282.38,49856.56,850.8,648295,31236,26533,6806.4,518.636,24.9888,21.2264,7371.25,57227.81
광주광역시,광산구,29200,2019,4183,1063,2362,30835.68,11987.1,24329.58,67152.36,445.6,1886286,902155,36140,3564.8,1509.03,721.724,28.912,5824.46,72976.83
대전광역시,동구,30110,2019,2966,2470,3243,21864.36,27853.37,33404.25,83121.98,115.1,361441,63090,6154,920.8,289.1528,50.472,4.9232,1265.35,84387.33
대전광역시,중구,30140,2019,960,1040,1368,7076.8,11727.73,14090.97,32895.5,1466.6,243419,32657,0,11732.8,194.7352,26.1256,0,11953.66,44849.16
대전광역시,서구,30170,2019,1825,1428,1859,13453.29,16103.08,19148.47,48704.85,735.2,411794,69323,2075,5881.6,329.4352,55.4584,1.66,6268.15,54973
대전광역시,유성구,30200,2019,3224,3207,3080,23766.25,36164.27,31725.28,91655.81,801.5,469601,542848,50036,6412,375.6808,434.2784,40.0288,7261.99,98917.79
대전광역시,대덕구,30230,2019,1027,1127,701,7570.7,12708.8,7220.59,27500.1,221.3,591973,61543,0,1770.4,473.5784,49.2344,0,2293.21,29793.31
울산광역시,중구,31110,2019,966,93,336,7121.03,1048.73,3460.94,11630.7,336.4,140.6,289.3,0,2691.2,0.11248,0.23144,0,2691.54,14322.24
울산광역시,남구,31140,2019,582,407,418,4290.31,4589.6,4305.57,13185.49,1269.4,813.9,479.1,0,10155.2,0.65112,0.38328,0,10156.23,23341.72
울산광역시,동구,31170,2019,978,216,630,7209.49,2435.76,6489.26,16134.51,444.8,15.6,123.3,0,3558.4,0.01248,0.09864,0,3558.51,19693.02
울산광역시,북구,31200,2019,4100,3645,2640,30223.83,41103.45,27193.1,98520.38,407.6,2303.4,710.1,23.3,3260.8,1.84272,0.56808,0.01864,3263.23,101783.61
울산광역시,울주군,31710,2019,20186,15890,12640,148804.46,179186.23,130197.27,458187.96,1200.4,3604.9,1454,13.4,9603.2,2.88392,1.1632,0.01072,9607.26,467795.22
세종특별자치시,전체,36110,2019,6494,10769,7701,47871.6,121438.42,79323.51,248633.54,325.4,169788,536992,9869,2603.2,135.8304,429.5936,7.8952,3176.52,251810.05
경기도,수원시,41110,2019,797,851,746,5875.22,9596.44,7684.11,23155.77,866.4,1357745,412389,64369,6931.2,1086.2,329.9112,51.4952,8398.8,31554.57
경기도,고양시,41280,2019,1435,4466,2606,10578.34,50361.59,26842.89,87782.82,664.5,1290223,921005,83363,5316,1032.18,736.804,66.6904,7151.67,94934.49
경기도,용인시,41460,2019,8637,11013,6864,63669.09,124189.93,70702.06,258561.08,767.6,1311548,1021195,63362,6140.8,1049.24,816.956,50.6896,8057.68,266618.76
경기도,성남시,41130,2019,891,4714,1270,6568.16,53158.21,13081.53,72807.89,856.7,1450508,694797,21111,6853.6,1160.41,555.8376,16.8888,8586.73,81394.62
경기도,부천시,41190,2019,128,675,134,943.5733333,7611.75,1380.26,9935.58,357.6,555505,178927,4086,2860.8,444.404,143.1416,3.2688,3451.61,13387.19
경기도,화성시,41590,2019,6041,6260,4363,44532.24,70591.93,44940.72,160064.89,1408.4,4155449,20377894,4150809,11267.2,3324.36,16302.32,3320.65,34214.52,194279.41
경기도,안산시,41270,2019,2332,2467,1360,17190.73,27819.54,14008.57,59018.83,660,2024253,376223,69092,5280,1619.4,300.9784,55.2736,7255.65,66274.48
경기도,남양주시,41360,2019,6454,16842,7564,47576.74,189921.62,77912.35,315410.71,500.6,1044062,672959,11162,4004.8,835.2496,538.3672,8.9296,5387.35,320798.05
경기도,안양시,41170,2019,737,1526,732,5432.92,17208.19,7539.91,30181.02,185.2,322385,128375,25268,1481.6,257.908,102.7,20.2144,1862.42,32043.44
경기도,평택시,41220,2019,3206,2603,2008,23633.56,29353.16,20683.24,73669.96,383.7,3158013,277389,772124,3069.6,2526.41,221.9112,617.6992,6435.62,80105.58
경기도,시흥시,41390,2019,868,2509,756,6398.61,28293.16,7787.12,42478.88,543.8,2408245,1107516,84480,4350.4,1926.6,886.0128,67.584,7230.59,49709.47
경기도,파주시,41480,2019,6361,14141,5582,46891.17,159463.34,57496.93,263851.44,478.6,1382341,1001947,610796,3828.8,1105.87,801.5576,488.6368,6224.87,270076.31
경기도,의정부시,41150,2019,879,1673,1340,6479.7,18865.86,13802.56,39148.12,241.2,435883,263750,76360,1929.6,348.7064,211,61.088,2550.39,41698.51
경기도,김포시,41570,2019,1732,2700,2049,12767.73,30447,21105.55,64320.28,385.3,1022448,155424,25066,3082.4,817.9584,124.3392,20.0528,4044.75,68365.03
경기도,광주시,41610,2019,5319,15629,6333,39209.9,176243.02,65232.54,280685.46,78.6,406015,501588,4880,628.8,324.812,401.2704,3.904,1358.79,282044.24
경기도,광명시,41210,2019,96,1310,70,707.68,14772.43,721.0291667,16201.14,97,204977,110702,62341,776,163.9816,88.5616,49.8728,1078.42,17279.56
경기도,군포시,41410,2019,306,1087,273,2255.73,12257.74,2812.01,17325.48,141,308069,336334,1309,1128,246.4552,269.0672,1.0472,1644.57,18970.05
경기도,하남시,41450,2019,480,2987,1340,3538.4,33683.4,13802.56,51024.36,272.3,347332,155718,141006,2178.4,277.8656,124.5744,112.8048,2693.64,53718.01
경기도,오산시,41370,2019,573,281,221,4223.97,3168.74,2276.39,9669.1,104.5,822967,66003,23065,836,658.3736,52.8024,18.452,1565.63,11234.73
경기도,양주시,41630,2019,3531,6568,4549,26029.36,74065.15,46856.6,146951.1,200.8,720070,233431,24495,1606.4,576.056,186.7448,19.596,2388.8,149339.89
경기도,이천시,41500,2019,4641,6357,4426,34211.91,71685.77,45589.64,151487.32,124.5,181947,382264,5854,996,145.5576,305.8112,4.6832,1452.05,152939.37
경기도,구리시,41310,2019,276,707,269,2034.58,7972.6,2770.81,12778,79.5,202112,26984,12467,636,161.6896,21.5872,9.9736,829.2504,13607.25
경기도,안성시,41550,2019,7870,8390,6597,58015.02,94611.23,67951.85,220578.1,63.8,1419521,87891,16066,510.4,1135.62,70.3128,12.8528,1729.18,222307.28
경기도,포천시,41650,2019,14562,17915,17033,107346.21,202021.48,175447,484814.69,128,216635,57770,336,1024,173.308,46.216,0.2688,1243.79,486058.48
경기도,의왕시,41430,2019,405,2236,576,2985.53,25214.63,5933.04,34133.19,137.1,91056,242768,48775,1096.8,72.8448,194.2144,39.02,1402.88,35536.07
경기도,양평군,41830,2019,19844,23767,16196,146283.35,268012.54,166825.55,581121.44,50.2,91817,34575,0,401.6,73.4536,27.66,0,502.7136,581624.15
경기도,여주시,41670,2019,9149,10323,6915,67443.38,116409.03,71227.38,255079.79,99,122112,82736,1602,792,97.6896,66.1888,1.2816,957.16,256036.95
경기도,동두천시,41250,2019,941,3014,2162,6936.74,33987.87,22269.5,63194.11,48.4,172761,17704,289,387.2,138.2088,14.1632,0.2312,539.8032,63733.92
경기도,가평군,41820,2019,19090,31866,15781,140725.12,359342.26,162550.88,662618.25,113.6,121853,35637,311,908.8,97.4824,28.5096,0.2488,1035.04,663653.29
경기도,과천시,41290,2019,350,1285,599,2580.08,14490.52,6169.95,23240.55,714.5,106625,76254,28341,5716,85.3,61.0032,22.6728,5884.98,29125.53
경기도,연천군,41800,2019,6174,24334,5534,45512.67,274406.41,57002.51,376921.58,30.5,330223,10707,1557,244,264.1784,8.5656,1.2456,517.9896,377439.57
강원도,춘천시,42110,2019,24615,32239,22763,181453.58,363548.46,234468.38,779470.42,384.1,473660,252178,29306,3072.8,378.928,201.7424,23.4448,3676.92,783147.33
강원도,원주시,42130,2019,16238,24674,17046,119701.12,278240.47,175580.9,573522.5,591.2,925271,1661139,3463,4729.6,740.2168,1328.91,2.7704,6801.5,580324
강원도,강릉시,42150,2019,29878,27112,24489,220250.66,305732.99,252246.9,778230.55,301.3,202126,405082,20865,2410.4,161.7008,324.0656,16.692,2912.86,781143.41
강원도,동해시,42170,2019,5036,4737,3545,37123.71,53417.57,36514.98,127056.26,417.7,615375,59692,0,3341.6,492.3,47.7536,0,3881.65,130937.91
강원도,태백시,42190,2019,10118,9155,5930,74586.52,103237.88,61081.47,238905.88,71.2,222460,0,0,569.6,177.968,0,0,747.568,239653.45
강원도,속초시,42210,2019,1986,2623,2630,14640.13,29578.7,27090.1,71308.92,66.1,204975,76908,0,528.8,163.98,61.5264,0,754.3064,72063.23
강원도,삼척시,42230,2019,45011,29898,24188,331806.09,337149.78,249146.48,918102.35,131.1,149751,140224,0,1048.8,119.8008,112.1792,0,1280.78,919383.13
강원도,홍천군,42720,2019,54955,50692,40494,405109.94,571636.79,417105.07,1393851.8,113.4,98620,103337,0,907.2,78.896,82.6696,0,1068.77,1394920.57
강원도,횡성군,42730,2019,27172,22899,19219,200302.93,258224.39,197963.71,656491.02,21.7,85014,162627,0,173.6,68.0112,130.1016,0,371.7128,656862.74
강원도,영월군,42750,2019,29963,29796,28624,220877.25,335999.56,294839.13,851715.94,120.3,61309,77087,0,962.4,49.0472,61.6696,0,1073.12,852789.05
강원도,평창군,42760,2019,38612,47389,29906,284634.79,534389.96,308044.26,1127069.01,130.1,225126,16139,0,1040.8,180.1008,12.9112,0,1233.81,1128302.82
강원도,정선군,42770,2019,34668,36560,26330,255560.94,412274.93,271209.97,939045.84,195.8,176128,24884,0,1566.4,140.9024,19.9072,0,1727.21,940773.05
강원도,철원군,42780,2019,14402,35373,13048,106166.74,398889.53,134399.84,639456.11,97,34869,28093,0,776,27.8952,22.4744,0,826.3696,640282.48
강원도,화천군,42790,2019,15558,43077,20506,114688.39,485764.97,211220.34,811673.7,84.4,0,0,0,675.2,0,0,0,675.2,812348.9
강원도,양구군,42800,2019,19307,22948,14956,142324.77,258776.95,154053.03,555154.75,88.7,28205,7189,0,709.6,22.564,5.7512,0,737.9152,555892.66
강원도,인제군,42810,2019,39210,66718,50974,289043.05,752356.65,525053.44,1566453.14,116.6,60611,0,0,932.8,48.4888,0,0,981.2888,1567434.42
강원도,고성군,42820,2019,14861,20756,12401,109550.34,234058.49,127735.47,471344.3,54.1,9647,0,0,432.8,7.7176,0,0,440.5176,471784.82
강원도,양양군,42830,2019,15001,19883,15813,110582.37,224213.96,162880.49,497676.82,16.4,25072,2790,0,131.2,20.0576,2.232,0,153.4896,497830.31
충청북도,청주시,43110,2019,14419,16412,13356,106292.06,185072.65,137572.37,428937.08,1565.4,5476619,1525585,2879,12523.2,4381.3,1220.47,2.3032,18127.27,447064.35
충청북도,충주시,43130,2019,16323,25017,15483,120327.72,282108.37,159481.35,561917.44,629.1,1311224,745599,108658,5032.8,1048.98,596.4792,86.9264,6765.18,568682.62
충청북도,제천시,43150,2019,21196,20400,19219,156249.85,230044,197963.71,584257.55,101.6,301722,119564,22845,812.8,241.3776,95.6512,18.276,1168.1,585425.66
충청북도,보은군,43720,2019,13126,13185,11271,96760.5,148682.85,116096,361539.34,108.6,129593,130451,0,868.8,103.6744,104.3608,0,1076.84,362616.18
